"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"BranchlevelNum","14.GS.C1.EC.329.MK",0.519990997913186,0.196003418415053,1.9151713768811,0.7,0.231166118320958,0.141251873300077,0.9
"BranchlevelNum","14.GS.C1.EC.331.IK",0.717467084894175,0.326772206729744,2.46541824804384,0.7,0.231863266189784,0.224605967515487,0.8
"BranchlevelNum","16.GS.C3.CET.259.IB",0.484301311826496,0.194490007146919,2.01852707372692,0.7,0.218481197407085,0.137210068369484,0.8
"BranchlevelNum","18.GS.C4B.CET.560.IK",0.844125560393659,0.625904103961564,1.50422526625732,0.6,0.525945835176225,0.36151350165194,0.8
"BranchlevelNum","18.GS.C4B.CET.600.setB.IK",1.57033086167967,0.303932418540706,1.64888338809781,0.8,0.334347877313243,0.25221855949447,0.9
"BranchlevelNum","18.GS.C4B.CET.600.setA.IK",0,1.21953072516917,2.68049377584323,0,0.411985157549902,0,NA
"BranchlevelNum","19.GS.C4C.CE.822.IB",0.347867587376248,0.638697370882253,1.75554540406774,0.4,0.45523484625307,0.226343409333936,0.6
"BranchlevelNum","20.GS.C5.CE.820.IB",0.177094472100353,0.177229322741371,0.777585917998726,0.5,0.541401434296647,0.0893612734248381,0.7
"FirstBranchHeight","19pyt16PDIB",0.177094472100353,0.177229322741371,0.777585917998726,0.6,0.541401434296647,0.0893612734248381,0.7
"FirstBranchHeight","17pyt14yrtpdIB",0.222337828270655,1.03562980963732e-15,1.67741950667236,1,1.91849460493172e-08,8.63024841364427e-16,1
"FirstBranchHeight","17pyt34highDMIK",0,0.0569960093239081,1.12044622378488,0,0.213074367123243,0,NA
"FirstBranchHeight","18pyt115highTCIB",0,0,2,NA,0,0,NA
"FirstBranchHeight","18pyt88highTCIB",0,0,2,NA,0,0,NA
"FirstBranchHeight","18CET416highDMIK",0.172588138735741,0.0109426679989489,2.01685121987883,0.9,0.0518665963699093,0.0285960839888492,0.9
"FirstBranchHeight","19C2bCETnonGSumu",0.117772849913937,0.0570314371931671,0.884946459050749,0.7,0.269861022850079,0.0406142322771685,0.8
"FirstBranchHeight","17pyt75highylddmIK",0.0175616095600793,0.0271195050339084,1.32444638037953,0.5,0.124338750467089,0.00943459084480095,0.7
"FirstBranchHeight","17clonalevaIB",0,0.0691483482946994,1.6192484320485,0,0.162396782400559,0,NA
"FirstBranchHeight","18clonalevalPDIB",0,0.23359020042924,1.05170958573512,0,0.459548631737111,0,NA
"FirstBranchHeight","17ayt100HDMIB",0,0.0796343236147257,1.36264898314797,0,0.207093349014142,0,NA
"FirstBranchHeight","17clonalevalpdIB",0,0.0284891498192369,1.94880752191604,0,0.086610550165703,0,NA
"FirstBranchHeight","19C2bCETGSumu",0.0643356956592955,0.0235269006801524,0.29323485146947,0.8,0.523078384606066,0.0180988458250188,0.8
"FirstBranchHeight","17clonalevalhighdmyldIB",0,0.0186502785472493,1.73750299534525,0,0.0785990142367902,0,NA
"FirstBranchHeight","16.GS.C3.CET.259.IB",0.0336194253235546,0.0481765011933657,1.02619524323503,0.4,0.213888596597946,0.019905091533425,0.6
"FirstBranchHeight","19introLatAmeumu",0.125495945134746,0.0155858861710029,0.339630233417035,0.9,0.367586375901074,0.0136464606538434,0.9
"FirstBranchHeight","18.GS.C4B.CET.560.IK",0.054201667186768,0.0996649887820621,0.679422628871761,0.4,0.464655737053142,0.0349866150082052,0.6
"FirstBranchHeight","18.GS.C4B.CET.600.setB.IK",0.0697380984767644,0.106507812899344,0.727495321906782,0.4,0.448601300600403,0.0417881834710408,0.6
"FirstBranchHeight","18.GS.C4B.CET.600.setA.IK",0,0.139335212066032,0.593393954552803,0,0.629053124769046,0,NA
"FirstBranchHeight","19.GS.C4C.CE.822.IB",0.0673694449979075,0.0946309340368702,1.37960949133415,0.5,0.222977165220394,0.0388902295932221,0.7
"FirstBranchHeight","20.GS.C5.CE.820.IB",0.0135167248338307,0.043374505538551,0.387023774827146,0.3,0.538120607703783,0.0103205557340897,0.5
"PlantHeight","IITA_2016_GXE_MARUKU_SECOND_SEASON",0,0.130896448838316,1.7877226944207,0,0.202378223301493,0,NA
"PlantHeight","IITA_2016_GXE_KATRIN_SECOND_SEASON",0.283978139416556,5.08080222805735e-11,2.03765106273279,1,3.49813309902982e-06,4.8993450047664e-11,1
"PlantHeight","IITA_2015_GXE_KIZIMBANI_FIRST_SEASON",0,0.371372871680387,1.14829542008068,0,0.530702893237766,0,NA
"PlantHeight","IITA_2016_GXE_UKIRIGURU_SECOND_SEASON",0.14070907715268,0.174335948972567,2.34654707414745,0.5,0.177936155944627,0.0811834821875123,0.7
"PlantHeight","19C2bCETnonGSumu",0,0.0885618197022244,2.40475412015286,0,0.123752103097966,0,NA
"PlantHeight","16C1aCETnonGSKano",0.0313692199007464,0.0248009642370762,1.21947885398498,0.6,0.129139770149879,0.0138698310247624,0.7
"PlantHeight","19C2bCETGSumu",0.0221369630889068,0.0116772437996915,1.09096369895121,0.7,0.0990512302074047,0.00795977036178662,0.8
"PlantHeight","16.GS.C3.CET.259.IB",0.0341078912394817,0.0436828673333147,1.76820468300256,0.5,0.118201512113366,0.0194313730503362,0.7
"PlantHeight","19introLatAmeumu",0.0475603473606448,0.0435039288617816,1.4837083249034,0.6,0.14057746469291,0.0232397503501788,0.7
"PlantHeight","18.GS.C4B.CET.560.IK",0.0425162425234456,0.22312202879674,2.084333234941,0.2,0.226623045542014,0.0355263293260593,0.4
"PlantHeight","18.GS.C4B.CET.600.setB.IK",0.0334835795371398,0.116617850396012,2.58420190656836,0.2,0.132146624257246,0.0259071573530494,0.5
"PlantHeight","18.GS.C4B.CET.600.setA.IK",1.57240083516325e-11,0.142364785740121,1.77719442033645,0,0.212307994712744,1.57240083497787e-11,0
"PlantHeight","19.GS.C4C.CE.822.IB",0.0534050649571302,0.0473677379452017,2.04278122609374,0.6,0.106541661395873,0.0259361808177621,0.7
"PlantHeight","20.GS.C5.CE.820.IB",0.0185155119919075,0.0040042308628416,0.96203998113174,0.8,0.0657758445720984,0.00380451411742442,0.9
"DMC","19pyt16PDIB",0.0185155119919075,0.0040042308628416,0.96203998113174,0.9,0.0657758445720984,0.00380451411742442,0.9
"DMC","17pyt14yrtpdIB",4.30874335817193,0.247185163338416,26.2572995422398,1,0.0189348182706744,0.195898066613914,1
"DMC","17pyt34highDMIK",11.8744763974378,7.39237479223074,33.6310076434011,0.7,0.0808448033516954,3.68741137545174,0.8
"DMC","18pyt115highTCIB",25.6177337265339,0.500841321959801,29.8359511633509,1,0.0237197544577033,0.470967274118755,1
"DMC","18pyt88highTCIB",18.9914223412266,5.11871148411351,33.3017017351577,0.8,0.0679381785170806,3.75866249386461,0.9
"DMC","18CET416highDMIK",21.8511065100294,0.000994919115854696,37.1245129776762,1,0.000849636424434451,0.212489606064496,1
"DMC","19C2bCETnonGSumu",0,8.31732616393766,29.5150576499369,0,0.0977120737624165,0,NA
"DMC","17pyt75highylddmIK",16.0650147905355,7.34043671215946,32.7199964176741,0.8,0.0828033107872305,4.19824213474048,0.9
"DMC","14.GS.C1.EC.329.MK",31.9593171306746,1.3149255212399,25.4376863492236,1,0.0450788646275812,1.23807441618911,1
"DMC","17clonalevaIB",24.9872805621011,7.02362203486641,32.5875745879567,0.8,0.0813258344551818,5.61949130409911,0.9
"DMC","18clonalevalPDIB",16.7143777026264,1.73924907207456,34.5137703257798,0.9,0.0382110072057186,1.51834966126943,1
"DMC","17ayt100HDMIB",6.96055275592447,10.2781739742228,28.5931217578937,0.5,0.112123438705971,3.72297714192009,0.7
"DMC","17clonalevalpdIB",12.6431391921844,18.5534805123029,35.1660094318519,0.5,0.12248689003373,7.58345137317807,0.6
