"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"DMC","19.CASS.PYT.52.IK",57.5245901665015,5.66580465585851,27.8605999884818,0.95,0.085435887183352,2.79825319233908,0.98
"DMC","18.GS.C1.UYT.34.UM",9.55615007439844,5.86155666369173,36.5294117647059,0.83,0.0662771469617063,1.62218082757174,0.91
"DMC","17C1aAYTnonGSkano",5.90595953591319,14.5248801260346,30.7987262280967,0.39,0.123743821257501,3.68334318180038,0.61
"DMC","16.GS.C1.UYT.34.UB",4.13691907396608,9.49444453306542,37.4000000000001,0.56,0.0823878517098979,1.80535729720531,0.75
"DMC","17.GS.C1.UYT.34.UB",4.13691907396608,9.49444453306542,37.4000000000001,0.56,0.0823878517098979,1.80535729720531,0.75
"DMC","17C1bCETnonGSumu",1.73449016222435,27.2876504646352,37.8927616399293,0.11,0.137856362113612,1.55300532048405,0.32
"DMC","18.GS.C4.PYT.54.ON",8.29079631375981,3.96798189937429,37.0462484168396,0.8,0.0537700705856404,1.72119701682476,0.89
"DMC","17.GS.C1.UYT.34.MK",12.0860918734481,7.24033856259725,31.9735294117648,0.83,0.0841567312424491,2.03449369652746,0.91
"DMC","16.GS.C1.UYT.34.MK",11.996568205016,7.48844600642889,31.9791176470589,0.83,0.0855715452724021,2.06622526445105,0.91
"DMC","17.GS.C1.UYT.34.IK",12.852180372444,4.24173174654471,33.5235294117647,0.9,0.0614358489885193,1.30593551427737,0.95
"DMC","18.GS.C1.UYT.34.IK",7.37873560758632,2.94634216199898,32.7872623802243,0.88,0.0523523804984273,0.887999257953569,0.94
"DMC","18.GS.C2.UYT.36.setB.AG",4.15372622500973,3.24135602498742,31.4722222222222,0.79,0.0572052593392241,0.874555024392494,0.89
"DMC","18C1bAYTGSOtobi",2.18755567992799,13.1612429802612,34.4873390826342,0.3,0.105193466390836,1.54742529434487,0.54
"DMC","18.GS.C2.UYT.36.setA.AG",4.1640214557572,4.94576708706754,31.7777777777778,0.72,0.0699831209654544,1.18101154490758,0.85
"DMC","18.GS.C4.PYT.80.SETA.IK",0.795349964192783,11.4296880531816,34.8970785016906,0.12,0.0968786589319648,0.702724422240069,0.34
"DMC","19.GS.C4.PYT.80.SETA.AG",10.2764895805702,3.89584344114554,35.7178500244965,0.82,0.0552605799680593,2.00963748379342,0.9
"DMC","17.GS.C3.PYT.60.UB",12.3331830926852,9.51522830441162,31.6493191534492,0.74,0.0974642252024912,3.37287408426149,0.85
"DMC","18.GS.C3B.AYT.40.UB",6.99870403197326,3.05737507421456,36.9917891806679,0.86,0.0472681954864452,0.964470063818591,0.93
"DMC","19.Hawaii.PYT.60.IK",11.7874116125649,4.36258476429559,37.1222996016939,0.84,0.056264837342608,1.90898233253698,0.92
"DMC","20AYTintroLatAmeUmudike",1.14213140125885,11.8271380036056,33.5902357361368,0.19,0.102382747626256,0.924830861794951,0.44
"DMC","19.Hawaii.PYT.60.IB",24.7268918715353,2.69299358718315,34.369084566733,0.95,0.0477473963817248,1.31534510360716,0.97
"DMC","20AYTintroLatAmekano",0,143.922952935082,28.7889583333333,0,0.416714948043353,0,NA
"DMC","18C1bAYTGSset1umu",1.91733552907992,12.0937868661891,35.028879512311,0.3,0.0992784321033121,1.34851291047992,0.54
"DMC","18C1bAYTGSkano",4.20372040488333,13.643580545151,29.1865022955698,0.47,0.126555821481704,2.21607071811738,0.69
"DMC","14.GS.C0.PYT.88.IK",17.7122315202895,5.47923915481636,32.1766977192438,0.86,0.0727475979185292,2.58443577441417,0.92
"DMC","19.GS.C4B.PYT.78.MK",10.7352606492173,7.44891312386235,28.4202602676043,0.73,0.0960325373352284,2.89400707654231,0.85
"DMC","19.GS.C4.PYT.80.SETA.IK",15.7518711611798,4.79014810419996,36.3863157696867,0.86,0.0601501045525979,2.3579478759972,0.92
"DMC","19.GS.C4.PYT.80.SETB.IK",12.5744282523502,4.53298036688752,38.1590040072228,0.84,0.0557949494465882,2.00969043294539,0.92
"DMC","17.GS.C3.PYT.80.IB",13.5578699956772,4.71057476974765,32.9252389860574,0.87,0.0659186060353426,1.9235147404832,0.93
